Barcode 	 Correct reads 	 Corrected reads
A56C85B02D80N502	1	0
A56C85B21D32N502	0	1
A56C86B18D13N502	0	1
A56C86B46D07N502	0	1
A56C86B53D22N502	1	0
A56C87B04D94N502	1	0
A56C87B76D48N502	1	0
A56C88B29D33N502	1	0
A56C90B29D15N502	1	0
A56C90B57D01N501	1	0
A56C90B75D95N501	1	0
A56C90B82D74N502	1	0
A56C90B88D58N502	1	0
A56C91B15D17N501	1	0
A56C91B41D52N502	1	0
A56C91B62D55N502	1	0
A56C92B29D45N502	1	0
A56C92B55D70N501	1	0
A56C92B85D92N502	1	0
A56C93B10D85N502	1	0
A56C93B90D59N502	1	0
A56C94B45D88N501	1	0
A56C94B92D65N502	1	0
A56C95B23D59N502	1	0
A56C95B26D93P999	1	0
A56C95B39D72N502	1	0
A56C95B51D37N502	2	0
A57C01B36D49N501	1	0
A57C02B23D45N502	1	0
A57C02B52D78N502	1	0
A57C02B85D14N502	0	1
A57C03B61D71N502	1	0
A57C03B65D83P999	1	0
A57C04B51D70N501	1	0
A57C04B59D17N501	1	0
A57C04B60D43N501	1	0
A57C04B83D65N501	0	1
A57C06B55D04N501	1	0
A57C06B56D19N501	1	0
A57C07B13D66N502	1	0
A57C07B70D66N502	1	0
A57C08B93D84N501	1	0
A57C09B30D18N501	1	0
A57C09B43D84N501	1	0
A57C10B16D91N502	1	0
A57C10B23D80N502	0	1
A57C10B61D42N501	1	0
A57C10B93D42N501	1	0
A57C10B96D64N502	1	0
A57C11B17D54N502	1	0
A57C12B24D24N501	1	0
A57C12B34D27N502	1	0
A57C12B60D85N502	1	1
A57C13B07D42N502	0	1
A57C13B07D83N502	1	0
A57C13B09D96N501	1	0
A57C13B39D85N501	0	1
A57C13B73D23N501	1	0
A57C14B03D96N502	1	0
A57C14B07D60N502	1	0
A57C14B07D65N502	0	1
A57C14B31D94N502	1	0
A57C14B47D93N501	1	0
A57C14B95D12N502	1	0
A57C16B04D50N502	1	0
A57C16B55D60N502	1	0
A57C16B58D78N501	1	0
A57C16B65D54N502	1	0
A57C16B65D78N502	1	0
A57C16B76D22N502	0	1
A57C17B07D66N501	1	0
A57C17B28D19N501	1	0
A57C17B76D69N502	1	0
A57C17B84D62P999	0	1
A57C18B05D88N501	1	0
A57C18B07D06N502	1	0
A57C18B32D12N502	1	0
A57C18B63D41N502	1	0
A57C18B92D37N502	1	0
A57C19B14D36N502	1	0
A57C19B28D76N502	1	0
A57C19B38D27N501	1	0
A57C20B32D07N501	1	0
A57C20B52D21N501	1	0
A57C20B72D61N501	1	0
A57C20B82D78N501	1	0
A57C21B05D07N502	0	1
A57C22B05D92N502	1	0
A57C22B21D64N502	1	0
A57C22B87D44N502	1	0
A57C22B87D70N501	1	0
A57C22B88D57N502	1	0
A57C23B59D25N502	1	0
A57C23B96D23N501	1	0
A57C25B86D74N502	1	0
A57C26B16D11N502	1	0
A57C26B27D69N502	0	1
A57C26B29D77N502	1	0
A57C26B36D78N502	1	0
A57C26B57D36N501	1	0
A57C26B84D57N501	0	1
A57C26B84D96N502	1	0
A57C27B40D66N502	1	0
A57C27B55D31N502	0	1
A57C28B08D42N502	0	1
A57C28B10D02N502	1	0
A57C28B53D48N502	1	0
A57C28B62D73N501	1	0
A57C28B65D87N502	1	0
A57C28B67D69N501	1	0
A57C28B88D58N501	1	0
A57C29B06D83N501	1	0
A57C29B12D75N502	1	0
A57C29B27D34N501	1	0
A57C29B52D63N502	1	0
A57C30B09D36N501	1	0
A57C31B07D26N502	1	0
A57C31B08D85N502	1	0
A57C31B40D03N502	1	0
A57C31B73D77N502	1	0
A57C31B78D73N502	1	0
A57C33B36D56N502	1	0
A57C34B56D01N502	1	0
A57C34B61D59N502	1	0
A57C35B05D70N501	1	0
A57C35B57D58N502	1	0
A57C36B09D78N502	1	0
A57C36B13D17N502	1	0
A57C36B32D22N501	1	0
A57C36B40D95N502	1	0
A57C36B55D69N502	1	0
A57C36B61D70N502	1	0
A57C36B62D86N502	1	0
A57C36B83D15N501	1	0
A57C37B04D93N502	1	0
A57C37B05D86P999	1	0
A57C37B23D96N502	1	0
A57C37B32D51N502	1	0
A57C37B88D79N502	1	0
A57C38B94D68N502	1	0
A57C38B96D81N501	1	0
A57C39B40D69N501	1	0
A57C39B58D67N502	1	0
A57C39B83D33N502	1	0
A57C41B72D10N502	1	0
A57C42B15D10N501	1	0
A57C43B75D58N501	1	0
A57C43B77D68N502	1	0
A57C44B31D32N502	1	0
A57C44B37D08N501	1	0
A57C45B71D92N501	0	1
A57C45B79D84P999	1	0
A57C48B58D53N501	1	0
A57C49B26D75N501	1	0
A57C49B57D55N501	1	0
A57C49B59D15N502	1	0
A57C50B05D62N501	1	0
A57C50B62D42N502	1	0
A57C51B35D84N501	1	0
A57C51B75D52N502	1	0
A57C51B90D48N502	1	0
A57C53B46D10N502	1	0
A57C53B64D01N501	1	0
A57C54B54D25N501	1	0
A57C54B67D07N501	1	0
A57C54B89D26N502	1	0
A57C54B94D49N501	1	0
A57C55B60D55N501	1	0
A57C55B62D56N502	1	0
A57C55B71D08N502	1	0
A57C56B47D07N501	1	0
A57C56B52D50N501	1	0
A57C57B30D89N502	1	0
A57C58B56D20N502	1	0
A57C59B01D77N502	1	0
A57C59B31D13N502	1	0
A57C59B50D38N502	1	0
A57C60B34D41N501	1	0
A57C60B56D33N501	1	0
A57C61B27D18N502	1	0
A57C61B59D26N502	1	0
A57C61B80D35N501	1	0
A57C62B27D69N502	1	0
A57C62B64D49N501	1	0
A57C64B81D63N502	1	0
A57C64B92D14P999	1	0
A57C65B12D86N502	1	0
A57C65B36D93N502	1	0
A57C65B48D06N501	1	0
A57C65B75D85N502	1	0
A57C65B93D07N501	1	0
A57C66B30D17N502	1	0
A57C66B64D01N501	1	0
A57C67B31D08N502	1	0
A57C68B43D10N502	1	0
A57C69B29D29N501	1	0
A57C69B29D63N502	0	1
A57C69B37D94N501	1	0
A57C69B40D32N502	1	0
A57C69B72D36N501	1	0
A57C70B58D86N502	1	0
A57C70B80D77N502	0	1
A57C73B27D22N501	1	0
A57C73B28D08N501	1	0
A57C73B33D08N502	1	0
A57C73B71D50N502	1	0
A57C73B85D06P999	1	0
A57C74B43D33N502	1	0
A57C74B55D08N502	1	0
A57C74B66D07N501	1	0
A57C74B72D74N502	1	0
A57C75B08D94N502	1	0
A57C75B09D20N501	1	0
A57C75B15D01N502	1	0
A57C75B42D53N502	1	0
A57C76B04D11N502	1	0
A57C76B45D13N501	1	0
A57C77B04D93N502	1	0
A57C78B47D94N502	1	0
A57C78B96D14N502	1	0
A57C79B15D39N502	0	1
A57C79B72D72N502	1	0
A57C79B80D30N501	1	0
A57C79B87D08N501	1	0
A57C80B05D87N501	2	0
A57C80B51D93N501	1	0
A57C80B88D48N502	1	0
A57C80B93D52N501	1	0
A57C80B95D22N501	0	1
A57C82B28D48N501	1	0
A57C83B10D74N501	1	0
A57C83B29D59N502	1	0
A57C83B52D14N501	1	0
A57C83B58D68N502	1	0
A57C84B13D50N501	0	1
A57C84B29D07N501	1	0
A57C84B42D05N501	1	0
A57C84B65D07N502	1	0
A57C85B20D63N502	1	0
A57C85B49D45N501	1	0
A57C85B86D77N502	1	0
A57C87B36D73N501	1	0
A57C87B39D38N501	1	0
A57C87B61D13N502	1	0
A57C88B48D19N502	1	0
A57C88B49D25N502	1	0
A57C88B64D06N502	1	0
A57C89B10D75N502	1	0
A57C89B29D92N501	1	0
A57C89B61D66N502	1	0
A57C90B04D52N502	1	0
A57C90B09D35N501	1	0
A57C90B55D87N502	1	0
A57C91B13D91N502	1	0
A57C91B92D33N502	1	0
A57C92B30D51N501	0	1
A57C92B46D08N502	1	0
A57C93B17D08N502	1	0
A57C94B13D42N501	1	0
A57C94B37D52N501	1	0
A57C94B77D57N502	1	0
A57C95B08D27N501	1	0
A57C95B60D84N502	1	0
A57C95B92D20N502	1	0
A57C96B32D34N502	1	0
A58C01B34D23N502	1	0
A58C01B94D56N501	1	0
A58C02B25D76N502	1	0
A58C02B31D59N501	1	0
A58C02B50D95N502	1	0
A58C02B51D85N502	1	0
A58C02B59D29N502	1	0
A58C02B81D62N502	1	0
A58C03B42D24N502	1	0
A58C05B54D65N501	0	1
A58C06B42D81N502	1	0
A58C06B78D74N501	1	0
A58C07B22D21N502	1	0
A58C07B55D10N502	1	0
A58C07B83D84N502	1	0
A58C09B10D93N501	1	0
A58C10B15D61N502	1	0
A58C10B18D25N501	1	0
A58C10B36D85N501	0	1
A58C10B39D44N502	1	0
A58C10B41D23N501	0	1
A58C10B42D22N502	1	0
A58C10B45D67N502	1	0
A58C10B46D61N502	1	0
A58C10B50D35N501	1	0
A58C10B61D04N501	1	0
A58C10B61D94N502	1	0
A58C10B81D66N501	1	0
A58C10B83D14N501	1	0
A58C11B13D87N502	0	1
A58C11B20D85N501	1	0
A58C11B62D64N502	1	0
A58C11B81D55N502	1	0
A58C12B14D75N501	1	0
A58C12B31D13N501	1	0
A58C12B77D06N501	1	0
A58C13B10D57N502	1	0
A58C14B07D77N502	1	0
A58C14B47D69N502	1	0
A58C14B57D14N502	1	0
A58C17B17D50N501	1	0
A58C17B29D81N502	1	0
A58C17B49D69N502	1	0
A58C17B58D54N501	1	0
A58C17B60D65N502	1	0
A58C18B88D10N502	1	0
A58C19B18D72N501	1	0
A58C19B31D85N501	1	0
A58C19B32D09N502	1	0
A58C19B65D58N502	1	0
A58C19B70D87N502	1	0
A58C20B67D55N501	1	0
A58C21B11D43N502	1	0
A58C21B40D81N502	1	0
A58C21B74D68N501	1	0
A58C21B94D78N502	1	0
A58C22B46D82N502	1	0
A58C22B70D29N502	1	0
A58C22B82D82N501	1	0
A58C22B84D44N502	1	0
A58C22B94D17N501	1	0
A58C23B12D06N501	1	0
A58C23B51D13N502	1	0
A58C23B57D57N502	1	0
A58C24B37D42N502	1	0
A58C24B61D13N502	1	0
A58C24B82D81N501	1	0
A58C25B05D77N501	1	0
A58C25B39D60N501	1	0
A58C25B42D94N502	1	0
A58C27B02D63N501	1	0
A58C27B09D82N501	1	0
A58C27B21D22N501	0	1
A58C27B59D87N502	0	1
A58C27B63D77N502	0	1
A58C27B96D43N502	1	0
A58C28B81D24N501	1	0
A58C29B36D62N501	1	0
A58C30B10D61N501	1	0
A58C31B08D63N502	1	0
A58C31B28D63N502	1	0
A58C31B37D77N502	0	1
A58C31B70D82N502	1	0
A58C31B83D03N502	1	0
A58C31B88D44N502	1	0
A58C32B24D58N501	1	0
A58C32B81D17N501	0	1
A58C34B49D93N502	1	0
A58C34B72D52N502	1	0
A58C34B95D46N501	1	0
A58C36B17D82N502	1	0
A58C38B11D91N501	1	0
A58C38B42D44N502	1	0
A58C38B45D91N502	1	0
A58C38B54D49N502	1	0
A58C38B55D80N502	0	1
A58C39B41D49N502	1	0
A58C40B60D66N502	0	1
A58C41B86D57N502	1	0
A58C42B08D37N501	0	1
A58C42B17D05N501	1	0
A58C42B30D84N502	1	0
A58C42B46D20N502	1	0
A58C42B79D34N502	1	0
A58C42B88D06N501	1	0
A58C43B29D64N501	1	0
A58C44B82D61N502	1	0
A58C45B03D01N502	1	0
A58C45B07D77N501	1	0
A58C45B85D72N501	1	0
A58C47B58D75N502	1	0
A58C48B04D37N502	1	0
A58C48B49D14N501	1	0
A58C48B64D61N501	1	0
A58C49B71D02N502	1	0
A58C49B79D61N501	1	0
A58C50B12D87N501	1	0
A58C50B33D76N502	1	0
A58C52B45D48N501	1	0
A58C52B60D07N501	1	0
A58C53B25D33N502	1	0
A58C53B57D56N501	1	0
A58C54B28D82N501	1	0
A58C54B50D27N501	1	0
A58C56B08D33N502	1	0
A58C56B11D42N502	1	0
A58C56B19D87N502	1	0
A58C56B23D35N502	1	0
A58C57B94D37N502	1	0
A58C58B22D46N501	1	0
A58C58B22D62N502	1	0
A58C58B45D65N501	1	0
A58C58B49D32N502	1	0
A58C58B77D62N502	1	0
A58C58B83D08N502	1	0
A58C61B26D22N501	1	0
A58C61B56D18N502	1	0
A58C61B90D72N501	0	1
A58C61B91D34N501	1	0
A58C62B11D15N501	2	0
A58C62B17D34N502	1	0
A58C62B29D36N501	1	0
A58C63B08D48N502	1	0
A58C64B17D54N502	1	0
A58C64B19D01N502	1	0
A58C65B35D60N501	1	0
A58C66B17D54N502	1	0
A58C66B25D72N502	1	0
A58C66B28D82N502	1	0
A58C66B93D83N501	1	0
A58C67B16D84N502	1	0
A58C67B45D46N501	1	0
A58C67B47D76N502	1	0
A58C67B51D16N502	1	0
A58C67B74D45N501	1	0
A58C68B08D91N502	1	0
A58C68B60D05N502	1	0
A58C69B22D26N502	1	0
A58C69B85D11N502	1	0
A58C70B08D09N502	0	1
A58C70B30D79N502	1	0
A58C70B75D61N502	1	0
A58C73B04D84N502	1	0
A58C73B32D86N502	1	0
A58C73B86D63N501	1	0
A58C74B07D96N502	1	0
A58C74B29D13N501	1	0
A58C74B45D04N501	1	0
A58C74B57D13N502	1	0
A58C74B58D36N502	1	0
A58C74B77D54N502	1	1
A58C74B79D45N502	1	0
A58C74B82D72N502	1	0
A58C75B06D09N502	1	0
A58C75B21D53N501	1	0
A58C75B51D43N502	1	0
A58C76B56D56N502	1	0
A58C76B92D74N502	1	0
A58C77B21D51N501	1	0
A58C77B92D04N501	1	0
A58C78B22D29N501	1	0
A58C78B36D87N502	1	0
A58C78B58D62N501	1	0
A58C78B81D50N502	1	0
A58C79B12D39N502	1	0
A58C79B30D87N502	1	0
A58C79B70D86N501	1	0
A58C80B35D60N501	1	0
A58C80B42D32N501	1	0
A58C80B42D48N501	1	0
A58C80B57D05N502	1	0
A58C80B94D89N501	1	0
A58C82B04D81N502	1	0
A58C82B49D43N501	1	0
A58C82B74D41N502	1	0
A58C83B44D20N501	1	0
A58C83B91D32N502	1	0
A58C84B54D27N502	1	0
A58C85B93D70N501	1	0
A58C86B42D40N502	1	0
A58C86B78D27N502	1	0
A58C88B63D24N502	1	0
A58C89B32D83N502	1	0
A58C89B60D71N502	1	0
A58C90B74D46N501	1	0
A58C91B16D55N502	1	0
A58C91B78D04N502	1	0
A58C92B02D85N501	1	0
A58C92B27D92N501	1	0
A58C92B55D22N501	1	0
A58C92B55D62N502	1	0
A58C92B71D12N502	0	1
A58C92B71D15N501	1	0
A58C93B15D34N502	1	0
A58C93B26D71N502	1	0
A58C93B57D92N501	1	0
A58C94B58D96N502	1	0
A58C95B53D36N502	1	0
A58C95B65D43N501	1	0
A59C02B05D01N502	1	0
A59C02B41D78N502	1	0
A59C03B96D09N502	0	1
A59C04B16D11N502	1	0
A59C04B33D01N501	1	0
A59C04B40D63N502	0	1
A59C05B33D58N502	1	0
A59C05B49D70N502	1	0
A59C06B16D75N502	1	0
A59C06B36D37N501	1	0
A59C07B25D29N502	1	0
A59C07B57D54N502	1	0
A59C07B70D77N502	1	0
A59C10B17D49N502	1	0
A59C10B17D96N502	1	0
A59C10B23D62N502	1	0
A59C10B41D38N501	1	0
A59C10B42D54N502	1	0
A59C10B53D55N501	1	0
A59C10B58D64N502	0	1
A59C10B64D81N501	1	0
A59C10B87D60N501	1	0
A59C11B22D58N502	1	0
A59C11B41D87N502	1	0
A59C11B60D63N501	1	0
A59C12B39D42N502	1	0
A59C12B40D25N501	1	0
A59C12B40D79N502	1	0
A59C12B41D90N501	1	0
A59C12B95D92N502	1	0
A59C13B61D85N502	1	0
A59C13B96D09N502	1	0
A59C14B77D44N501	1	0
A59C15B37D86N502	1	0
A59C16B37D70N502	1	0
A59C17B17D88N502	1	0
A59C17B53D43N501	1	0
A59C18B18D31N501	1	0
A59C18B28D71N501	1	0
A59C18B40D88N501	1	0
A59C18B71D38N502	0	1
A59C19B19D33N502	0	1
A59C19B27D35N502	1	0
A59C19B31D81N502	1	0
A59C19B46D01N501	1	0
A59C20B16D07N501	1	0
A59C20B46D10N501	1	0
A59C20B51D94N501	1	0
A59C20B67D84N501	0	1
A59C20B89D29N501	1	0
A59C20B93D28N501	1	0
A59C21B51D85N501	1	0
A59C22B09D43N502	1	0
A59C22B11D53N502	1	0
A59C22B33D88N502	1	0
A59C22B43D84N501	0	1
A59C22B56D30N501	1	0
A59C23B88D30N502	1	0
A59C23B90D35N502	1	0
A59C24B71D80N502	1	0
A59C27B09D24N502	1	0
A59C27B15D80N502	1	0
A59C27B17D05N502	1	0
A59C27B32D89N502	1	0
A59C27B65D22N501	1	0
A59C27B90D21N502	1	0
A59C28B79D04N502	1	0
A59C29B15D65N501	1	0
A59C29B38D24N502	1	0
A59C29B39D03N501	1	0
A59C29B59D67N501	0	1
A59C29B74D17N502	1	0
A59C29B82D35N501	1	0
A59C30B24D01N502	1	0
A59C31B14D40N502	0	1
A59C31B15D78N502	1	0
A59C32B15D70N501	1	0
A59C33B23D16N502	1	0
A59C34B04D55N501	1	0
A59C34B34D86N501	1	0
A59C34B65D23N501	1	0
A59C34B85D07N502	2	0
A59C34B88D89N502	1	0
A59C35B04D79N501	1	0
A59C35B26D66N502	1	0
A59C35B28D44N502	1	0
A59C35B56D33N502	1	0
A59C35B76D77N502	1	0
A59C35B93D77N502	1	0
A59C36B84D39N502	1	0
A59C36B94D08N501	1	0
A59C37B56D55N502	1	0
A59C37B87D02N502	1	0
A59C38B10D25N502	1	0
A59C38B85D06N502	1	0
A59C38B91D23N502	1	0
A59C39B06D43N501	1	0
A59C39B48D71N502	1	0
A59C39B50D09N502	1	0
A59C40B30D19N501	1	0
A59C40B49D22N501	0	1
A59C40B49D42N502	1	0
A59C41B62D37N502	1	0
A59C42B21D28N502	1	0
A59C42B53D39N501	1	0
A59C45B23D52N502	1	0
A59C45B40D90N502	1	0
A59C45B68D13N502	1	0
A59C45B75D37N502	1	0
A59C45B88D78N502	1	0
A59C47B47D06N502	1	0
A59C48B74D38N501	0	1
A59C49B05D14N502	1	0
A59C49B34D69N502	1	0
A59C49B81D45N502	1	0
A59C49B82D90N502	1	0
A59C50B03D25N502	0	1
A59C50B04D32N502	1	0
A59C51B12D31N502	1	0
A59C51B15D61N502	1	0
A59C51B20D88N502	1	0
A59C52B17D28N502	1	0
A59C53B17D36N501	1	0
A59C53B43D10N501	1	0
A59C53B48D13N501	1	0
A59C53B53D70N502	0	1
A59C53B59D16N501	1	0
A59C54B16D83N501	1	0
A59C55B23D63N502	1	0
A59C55B72D45N501	1	0
A59C55B78D27N501	1	0
A59C56B65D71N502	1	0
A59C57B81D24N502	1	0
A59C57B93D32N502	1	0
A59C58B49D35N502	1	0
A59C58B72D58N502	1	0
A59C58B77D95N502	1	0
A59C58B81D10N502	0	1
A59C59B15D89N501	0	1
A59C59B19D64N502	1	0
A59C59B31D91N502	0	1
A59C59B56D90N502	0	1
A59C59B96D63N502	1	0
A59C60B19D61N501	1	0
A59C61B11D27N502	1	0
A59C61B57D34N501	1	0
A59C64B25D76N502	1	0
A59C64B34D46N502	1	0
A59C64B88D54N502	1	0
A59C64B95D82N501	0	1
A59C65B39D29N502	1	0
A59C65B87D76N502	1	0
A59C66B27D89N502	1	0
A59C66B42D19N501	1	0
A59C67B54D74N502	1	0
A59C67B87D63N502	1	0
A59C68B39D88N502	1	0
A59C69B02D17N502	1	0
A59C70B03D73N501	1	0
A59C70B87D30N502	1	0
A59C71B83D29N502	1	0
A59C71B83D82N502	1	0
A59C73B03D40N502	1	0
A59C73B09D78N501	1	0
A59C73B81D77N501	1	0
A59C73B95D08N501	1	0
A59C74B29D78N502	1	0
A59C74B48D25N501	1	0
A59C74B52D86N502	1	0
A59C75B03D03N501	1	0
A59C75B37D22N501	1	0
A59C75B60D66N502	1	0
A59C77B57D35N501	1	0
A59C79B60D27N501	1	0
A59C80B06D29N501	1	0
A59C80B13D03N501	1	0
A59C80B41D73N502	1	0
A59C80B43D36N501	1	0
A59C80B59D62N501	1	0
A59C80B88D16N502	1	0
A59C81B05D05N501	1	0
A59C82B04D65N502	1	0
A59C83B52D82N501	1	0
A59C83B71D14N502	1	0
A59C84B27D31N501	1	0
A59C85B85D56N502	1	0
A59C86B16D91N502	1	0
A59C88B86D51N502	1	0
A59C88B92D22N501	1	0
A59C89B61D44N502	1	0
A59C92B58D76N501	1	0
A59C92B91D61N502	1	0
A59C93B40D42N502	1	0
A59C93B93D15N502	1	0
A59C94B29D87N502	1	0
A59C94B42D82N502	1	0
A59C95B08D96N501	1	0
A59C95B64D62N501	1	0
A59C96B59D59N502	1	0
A60C01B19D03N501	1	0
A60C01B32D62N501	1	0
A60C02B42D18N502	1	0
A60C05B32D06N502	1	0
A60C05B82D69N502	1	0
A60C06B51D09N502	1	0
A60C06B57D89N502	1	0
A60C06B63D57N502	1	0
A60C07B07D87N502	1	0
A60C08B66D07N501	1	0
A60C09B72D67N501	1	0
A60C10B02D92N502	1	0
A60C10B04D73N501	1	0
A60C10B50D15N502	1	0
A60C11B79D52N501	0	1
A60C12B40D20N501	2	0
A60C12B42D87N502	1	0
A60C12B86D53N502	1	0
A60C12B96D20N501	1	0
A60C13B31D83N502	1	0
A60C14B10D46N501	1	0
A60C14B96D28N501	1	0
A60C15B80D65N502	1	0
A60C16B39D61N502	1	0
A60C17B55D07N502	1	0
A60C17B62D23N502	1	0
A60C18B41D79N502	1	0
A60C19B28D16N502	1	0
A60C19B50D92N501	0	1
A60C20B12D80N502	1	0
A60C21B16D78N501	1	0
A60C21B41D05P999	1	0
A60C21B50D67N501	1	0
A60C21B82D07N502	1	0
A60C22B45D74N501	0	1
A60C22B63D57N502	1	0
A60C22B65D78N501	1	0
A60C23B02D05N502	0	1
A60C23B35D74N502	0	1
A60C24B17D07N502	1	0
A60C25B39D79N502	1	0
A60C25B41D73N502	1	0
A60C26B41D70N502	1	0
A60C27B32D87N501	1	0
A60C27B33D93N502	1	0
A60C27B36D49N502	1	0
A60C27B59D57N502	1	0
A60C27B72D59N501	1	0
A60C27B88D88N502	1	0
A60C28B37D85N502	1	0
A60C28B50D14N502	1	0
A60C28B58D29N502	1	0
A60C28B88D75N502	1	0
A60C29B04D15N502	1	0
A60C29B15D39N502	1	0
A60C30B31D73N502	0	1
A60C30B36D32N501	1	0
A60C30B36D42N502	1	0
A60C31B62D01N502	1	0
A60C31B70D85N502	0	1
A60C31B90D38N502	1	0
A60C31B91D49N502	0	1
A60C31B95D17N502	0	1
A60C32B67D76N501	1	0
A60C33B31D54N502	1	0
A60C33B93D03N502	1	0
A60C34B23D49N501	1	0
A60C34B37D89N502	1	0
A60C34B39D77N502	1	0
A60C34B39D88N502	1	0
A60C34B45D13N502	1	0
A60C35B08D15N502	1	0
A60C35B09D52N501	1	0
A60C35B39D34N501	1	0
A60C35B61D70N502	0	1
A60C35B96D59N501	1	0
A60C36B16D07N501	2	0
A60C36B34D58N502	1	0
A60C36B35D77N502	1	0
A60C36B45D45N501	1	0
A60C36B51D42N502	1	0
A60C36B54D65N502	0	1
A60C36B56D34N502	1	0
A60C36B76D83N501	1	0
A60C36B85D25N502	1	0
A60C36B93D17N502	1	0
A60C37B27D02N502	1	0
A60C37B30D33N502	1	0
A60C37B32D82N501	1	0
A60C37B59D88N502	1	0
A60C37B74D87N502	1	0
A60C38B49D25N502	1	0
A60C38B72D70N502	0	1
A60C39B56D85N502	1	0
A60C40B20D21N502	0	1
A60C40B49D29N502	1	0
A60C40B90D13N501	1	0
A60C41B28D75N502	0	1
A60C41B42D25N502	1	0
A60C41B49D53N501	1	0
A60C41B90D02N502	1	0
A60C42B08D81N502	1	0
A60C42B35D61N502	1	0
A60C42B59D58N502	1	0
A60C44B19D68N501	1	0
A60C44B52D60N502	1	0
A60C44B81D50N502	0	1
A60C45B15D14N501	1	0
A60C45B17D83N502	1	0
A60C45B30D08N502	0	1
A60C45B49D42N502	1	0
A60C45B57D78N501	1	0
A60C46B52D76N502	0	1
A60C47B73D26N502	1	0
A60C47B90D52N501	0	1
A60C48B09D34N501	1	0
A60C48B52D62N501	1	0
A60C48B62D19N501	1	0
A60C49B33D76N502	1	0
A60C50B16D78N501	1	0
A60C50B53D30N502	1	0
A60C51B04D65N502	1	0
A60C52B53D60N501	1	0
A60C52B63D53N501	1	0
A60C53B24D90N501	1	0
A60C53B32D88N502	1	0
A60C53B46D19N502	1	0
A60C53B87D05N501	1	0
A60C54B10D93N501	1	0
A60C54B46D37N502	1	0
A60C55B29D19N501	1	0
A60C55B86D96N501	0	1
A60C56B07D06N502	1	0
A60C56B63D96N502	1	0
A60C57B18D31N502	1	0
A60C57B22D56N502	1	0
A60C57B22D77N501	1	0
A60C57B26D77N502	1	0
A60C58B24D78N502	1	0
A60C58B55D66N501	1	0
A60C59B48D66N502	1	0
A60C59B61D82N501	1	0
A60C60B16D68N501	1	0
A60C60B23D96N501	1	0
A60C60B45D37N501	1	0
A60C61B02D08N502	1	0
A60C62B15D87N502	0	1
A60C62B35D68N502	1	0
A60C62B46D39N501	1	0
A60C62B47D04N501	1	0
A60C62B51D54N501	1	0
A60C62B51D70N501	1	0
A60C63B18D72N502	1	0
A60C63B67D77N502	1	0
A60C64B09D54N502	1	0
A60C64B42D28N502	1	0
A60C65B08D23N501	1	0
A60C65B14D53N501	1	0
A60C65B28D71N502	1	0
A60C65B39D50N502	1	0
A60C65B59D06N501	1	0
A60C65B71D36N501	0	1
A60C66B50D67N502	1	0
A60C67B91D37N501	1	0
A60C68B57D17N501	1	0
A60C69B04D29N502	1	0
A60C69B27D28N501	1	0
A60C69B29D90N501	1	0
A60C69B38D76N502	1	0
A60C69B43D84N501	1	0
A60C69B74D72N502	1	0
A60C69B75D74N502	1	0
A60C69B79D12N502	1	0
A60C69B81D77N502	0	1
A60C69B92D11N502	1	0
A60C69B96D35N502	1	0
A60C70B04D02N502	1	0
A60C70B15D79N501	1	0
A60C71B23D77N502	0	1
A60C73B06D60N501	1	0
A60C73B32D21N502	1	0
A60C73B65D50N502	1	0
A60C75B07D77N502	0	1
A60C76B61D08N502	1	0
A60C76B92D47N501	1	0
A60C78B29D09N501	1	0
A60C78B83D55N501	1	0
A60C79B90D74N501	1	0
A60C80B55D89N502	0	1
A60C80B61D13N501	1	0
A60C80B83D46N501	1	0
A60C80B84D96N501	1	0
A60C81B06D45N501	1	0
A60C81B32D27P999	1	0
A60C81B78D04N502	1	0
A60C82B16D50N501	1	0
A60C83B45D33N502	1	0
A60C83B83D34N502	1	0
A60C84B04D78N501	1	0
A60C84B50D58N502	1	0
A60C84B67D31N502	1	0
A60C84B72D61N502	1	0
A60C86B13D82N502	1	0
A60C86B38D34N501	1	0
A60C86B40D35N502	1	0
A60C86B52D01N502	1	0
A60C86B62D05N501	1	0
A60C86B78D39N501	1	0
A60C87B13D01N501	1	0
A60C88B37D31N502	1	0
A60C90B38D45N502	1	0
A60C90B41D53N502	1	0
A60C92B38D24N501	1	0
A60C93B42D35N502	1	0
A60C94B28D64N502	1	0
A60C94B54D46N501	1	0
A60C95B10D25N502	1	0
A60C95B74D36N502	1	0
A60C96B35D04N502	1	0
A61C02B30D28N502	1	0
A61C02B55D21N502	1	0
A61C03B28D11N501	1	0
A61C03B32D38N502	1	0
A61C03B32D82N502	1	0
A61C03B66D89N502	1	0
A61C05B22D35N501	1	0
A61C05B33D37N502	1	0
A61C06B44D83N502	1	0
A61C06B81D78N501	1	0
A61C07B46D85N502	1	0
A61C07B81D56N502	1	0
A61C09B53D39N501	1	0
A61C10B08D91N502	1	0
A61C10B09D65N501	1	0
A61C10B16D95N501	1	0
A61C10B35D79N502	1	0
A61C10B37D93N502	1	0
A61C10B42D38N501	0	1
A61C10B46D46N502	1	0
A61C10B52D95N501	1	0
A61C10B54D55N501	0	1
A61C10B65D92N501	1	0
A61C10B76D93N502	1	0
A61C10B83D09N501	1	0
A61C11B67D69N502	1	0
A61C11B86D70N502	1	0
A61C12B42D88N501	1	0
A61C14B40D34N502	1	0
